"formula","CoreID","presence","Incubation_Temp","A_priori_CUE","n"
"C39H60O15","15C_2",1,"15C","Low",4
"C39H60O15","15C_3",1,"15C","Low",4
"C39H60O15","15C_4",1,"15C","High",4
"C39H60O15","15C_5",1,"15C","Low",4
"C39H60O15","15C_6",1,"15C","High",4
"C39H60O15","15C_7",1,"15C","High",4
"C39H60O15","15C_8",1,"15C","Low",4
"C39H60O15","25C_1",1,"25C","High",3
"C39H60O15","25C_2",1,"25C","Low",4
"C39H60O15","25C_3",1,"25C","Low",4
"C39H60O15","25C_5",1,"25C","Low",4
"C39H60O15","25C_6",1,"25C","High",3
"C39H60O15","25C_7",1,"25C","High",3
"C39H60O15","25C_8",1,"25C","Low",4
"C39H60O15","45C_1",1,"45C","High",4
"C39H60O15","45C_2",1,"45C","Low",4
"C39H60O15","45C_3",1,"45C","Low",4
"C39H60O15","45C_4",1,"45C","High",4
"C39H60O15","45C_5",1,"45C","Low",4
"C39H60O15","45C_6",1,"45C","High",4
"C39H60O15","45C_7",1,"45C","High",4
"C39H60O15","45C_8",1,"45C","Low",4
"C36H34O19","45C_2",1,"45C","Low",3
"C36H34O19","45C_3",1,"45C","Low",3
"C36H34O19","45C_8",1,"45C","Low",3
"C37H38O18","15C_2",1,"15C","Low",4
"C37H38O18","15C_3",1,"15C","Low",4
"C37H38O18","15C_4",1,"15C","High",3
"C37H38O18","15C_5",1,"15C","Low",4
"C37H38O18","15C_6",1,"15C","High",3
"C37H38O18","15C_7",1,"15C","High",3
"C37H38O18","15C_8",1,"15C","Low",4
"C37H38O18","25C_1",1,"25C","High",4
"C37H38O18","25C_2",1,"25C","Low",4
"C37H38O18","25C_3",1,"25C","Low",4
"C37H38O18","25C_4",1,"25C","High",4
"C37H38O18","25C_5",1,"25C","Low",4
"C37H38O18","25C_6",1,"25C","High",4
"C37H38O18","25C_7",1,"25C","High",4
"C37H38O18","25C_8",1,"25C","Low",4
"C37H38O18","45C_2",1,"45C","Low",4
"C37H38O18","45C_3",1,"45C","Low",4
"C37H38O18","45C_5",1,"45C","Low",4
"C37H38O18","45C_8",1,"45C","Low",4
"C38H42O17","15C_2",1,"15C","Low",4
"C38H42O17","15C_3",1,"15C","Low",4
"C38H42O17","15C_4",1,"15C","High",3
"C38H42O17","15C_5",1,"15C","Low",4
"C38H42O17","15C_6",1,"15C","High",3
"C38H42O17","15C_7",1,"15C","High",3
"C38H42O17","15C_8",1,"15C","Low",4
"C38H42O17","25C_1",1,"25C","High",4
"C38H42O17","25C_2",1,"25C","Low",4
"C38H42O17","25C_3",1,"25C","Low",4
"C38H42O17","25C_4",1,"25C","High",4
"C38H42O17","25C_5",1,"25C","Low",4
"C38H42O17","25C_6",1,"25C","High",4
"C38H42O17","25C_7",1,"25C","High",4
"C38H42O17","25C_8",1,"25C","Low",4
"C38H42O17","45C_1",1,"45C","High",3
"C38H42O17","45C_2",1,"45C","Low",4
"C38H42O17","45C_3",1,"45C","Low",4
"C38H42O17","45C_4",1,"45C","High",3
"C38H42O17","45C_5",1,"45C","Low",4
"C38H42O17","45C_7",1,"45C","High",3
"C38H42O17","45C_8",1,"45C","Low",4
"C39H46O16","15C_2",1,"15C","Low",4
"C39H46O16","15C_3",1,"15C","Low",4
"C39H46O16","15C_4",1,"15C","High",3
"C39H46O16","15C_5",1,"15C","Low",4
"C39H46O16","15C_6",1,"15C","High",3
"C39H46O16","15C_7",1,"15C","High",3
"C39H46O16","15C_8",1,"15C","Low",4
"C39H46O16","25C_1",1,"25C","High",4
"C39H46O16","25C_2",1,"25C","Low",3
"C39H46O16","25C_4",1,"25C","High",4
"C39H46O16","25C_5",1,"25C","Low",3
"C39H46O16","25C_6",1,"25C","High",4
"C39H46O16","25C_7",1,"25C","High",4
"C39H46O16","25C_8",1,"25C","Low",3
"C39H46O16","45C_1",1,"45C","High",3
"C39H46O16","45C_2",1,"45C","Low",4
"C39H46O16","45C_3",1,"45C","Low",4
"C39H46O16","45C_4",1,"45C","High",3
"C39H46O16","45C_5",1,"45C","Low",4
"C39H46O16","45C_7",1,"45C","High",3
"C39H46O16","45C_8",1,"45C","Low",4
"C40H50O15","45C_2",1,"45C","Low",3
"C40H50O15","45C_3",1,"45C","Low",3
"C40H50O15","45C_5",1,"45C","Low",3
"C37H54O17","15C_1",1,"15C","High",4
"C37H54O17","15C_2",1,"15C","Low",4
"C37H54O17","15C_3",1,"15C","Low",4
"C37H54O17","15C_4",1,"15C","High",4
"C37H54O17","15C_5",1,"15C","Low",4
"C37H54O17","15C_6",1,"15C","High",4
"C37H54O17","15C_7",1,"15C","High",4
"C37H54O17","15C_8",1,"15C","Low",4
"C37H54O17","25C_1",1,"25C","High",4
"C37H54O17","25C_2",1,"25C","Low",4
"C37H54O17","25C_3",1,"25C","Low",4
"C37H54O17","25C_4",1,"25C","High",4
"C37H54O17","25C_5",1,"25C","Low",4
"C37H54O17","25C_6",1,"25C","High",4
"C37H54O17","25C_7",1,"25C","High",4
"C37H54O17","25C_8",1,"25C","Low",4
"C37H54O17","45C_1",1,"45C","High",4
"C37H54O17","45C_2",1,"45C","Low",4
"C37H54O17","45C_3",1,"45C","Low",4
"C37H54O17","45C_4",1,"45C","High",4
"C37H54O17","45C_5",1,"45C","Low",4
"C37H54O17","45C_6",1,"45C","High",4
"C37H54O17","45C_7",1,"45C","High",4
"C37H54O17","45C_8",1,"45C","Low",4
"C38H58O16","15C_1",1,"15C","High",4
"C38H58O16","15C_2",1,"15C","Low",4
"C38H58O16","15C_3",1,"15C","Low",4
"C38H58O16","15C_4",1,"15C","High",4
"C38H58O16","15C_5",1,"15C","Low",4
"C38H58O16","15C_6",1,"15C","High",4
"C38H58O16","15C_7",1,"15C","High",4
"C38H58O16","15C_8",1,"15C","Low",4
"C38H58O16","25C_1",1,"25C","High",4
"C38H58O16","25C_2",1,"25C","Low",4
"C38H58O16","25C_3",1,"25C","Low",4
"C38H58O16","25C_4",1,"25C","High",4
"C38H58O16","25C_5",1,"25C","Low",4
"C38H58O16","25C_6",1,"25C","High",4
"C38H58O16","25C_7",1,"25C","High",4
"C38H58O16","25C_8",1,"25C","Low",4
"C38H58O16","45C_1",1,"45C","High",4
"C38H58O16","45C_2",1,"45C","Low",4
"C38H58O16","45C_3",1,"45C","Low",4
"C38H58O16","45C_4",1,"45C","High",4
"C38H58O16","45C_5",1,"45C","Low",4
"C38H58O16","45C_6",1,"45C","High",4
"C38H58O16","45C_7",1,"45C","High",4
"C38H58O16","45C_8",1,"45C","Low",4
"C39H62O15","15C_1",1,"15C","High",4
"C39H62O15","15C_2",1,"15C","Low",3
"C39H62O15","15C_3",1,"15C","Low",3
"C39H62O15","15C_4",1,"15C","High",4
"C39H62O15","15C_5",1,"15C","Low",3
"C39H62O15","15C_6",1,"15C","High",4
"C39H62O15","15C_7",1,"15C","High",4
"C39H62O15","25C_1",1,"25C","High",4
"C39H62O15","25C_2",1,"25C","Low",4
"C39H62O15","25C_3",1,"25C","Low",4
"C39H62O15","25C_4",1,"25C","High",4
"C39H62O15","25C_5",1,"25C","Low",4
"C39H62O15","25C_6",1,"25C","High",4
"C39H62O15","25C_7",1,"25C","High",4
"C39H62O15","25C_8",1,"25C","Low",4
"C39H62O15","45C_1",1,"45C","High",4
"C39H62O15","45C_2",1,"45C","Low",4
"C39H62O15","45C_3",1,"45C","Low",4
"C39H62O15","45C_4",1,"45C","High",4
"C39H62O15","45C_5",1,"45C","Low",4
"C39H62O15","45C_6",1,"45C","High",4
"C39H62O15","45C_7",1,"45C","High",4
"C39H62O15","45C_8",1,"45C","Low",4
"C36H36O19","15C_2",1,"15C","Low",4
"C36H36O19","15C_3",1,"15C","Low",4
"C36H36O19","15C_5",1,"15C","Low",4
"C36H36O19","15C_8",1,"15C","Low",4
"C36H36O19","25C_2",1,"25C","Low",3
"C36H36O19","25C_3",1,"25C","Low",3
"C36H36O19","25C_5",1,"25C","Low",3
"C29H40O24","15C_4",1,"15C","High",3
"C29H40O24","15C_6",1,"15C","High",3
"C29H40O24","15C_7",1,"15C","High",3
"C37H40O18","15C_2",1,"15C","Low",4
"C37H40O18","15C_3",1,"15C","Low",4
"C37H40O18","15C_4",1,"15C","High",3
"C37H40O18","15C_5",1,"15C","Low",4
"C37H40O18","15C_6",1,"15C","High",3
"C37H40O18","15C_7",1,"15C","High",3
"C37H40O18","15C_8",1,"15C","Low",4
"C37H40O18","25C_1",1,"25C","High",4
"C37H40O18","25C_2",1,"25C","Low",4
"C37H40O18","25C_3",1,"25C","Low",4
"C37H40O18","25C_4",1,"25C","High",4
"C37H40O18","25C_5",1,"25C","Low",4
"C37H40O18","25C_6",1,"25C","High",4
"C37H40O18","25C_7",1,"25C","High",4
"C37H40O18","25C_8",1,"25C","Low",4
"C37H40O18","45C_2",1,"45C","Low",4
"C37H40O18","45C_3",1,"45C","Low",4
"C37H40O18","45C_5",1,"45C","Low",4
"C37H40O18","45C_8",1,"45C","Low",4
"C38H44O17","15C_2",1,"15C","Low",4
"C38H44O17","15C_3",1,"15C","Low",4
"C38H44O17","15C_4",1,"15C","High",3
"C38H44O17","15C_5",1,"15C","Low",4
"C38H44O17","15C_6",1,"15C","High",3
"C38H44O17","15C_7",1,"15C","High",3
"C38H44O17","15C_8",1,"15C","Low",4
"C38H44O17","25C_1",1,"25C","High",4
"C38H44O17","25C_2",1,"25C","Low",3
"C38H44O17","25C_4",1,"25C","High",4
"C38H44O17","25C_5",1,"25C","Low",3
"C38H44O17","25C_6",1,"25C","High",4
"C38H44O17","25C_7",1,"25C","High",4
"C38H44O17","25C_8",1,"25C","Low",3
"C38H44O17","45C_1",1,"45C","High",3
"C38H44O17","45C_2",1,"45C","Low",4
"C38H44O17","45C_3",1,"45C","Low",4
"C38H44O17","45C_4",1,"45C","High",3
"C38H44O17","45C_5",1,"45C","Low",4
"C38H44O17","45C_7",1,"45C","High",3
"C38H44O17","45C_8",1,"45C","Low",4
"C39H48O16","15C_2",1,"15C","Low",3
"C39H48O16","15C_3",1,"15C","Low",3
"C39H48O16","15C_5",1,"15C","Low",3
"C39H48O16","25C_1",1,"25C","High",3
"C39H48O16","25C_6",1,"25C","High",3
"C39H48O16","25C_7",1,"25C","High",3
"C39H48O16","45C_2",1,"45C","Low",4
"C39H48O16","45C_3",1,"45C","Low",4
"C39H48O16","45C_5",1,"45C","Low",4
"C39H48O16","45C_8",1,"45C","Low",4
"C36H52O18","15C_2",1,"15C","Low",3
"C36H52O18","15C_3",1,"15C","Low",3
"C36H52O18","15C_4",1,"15C","High",3
"C36H52O18","15C_5",1,"15C","Low",3
"C36H52O18","15C_6",1,"15C","High",3
"C36H52O18","15C_7",1,"15C","High",3
"C36H52O18","25C_1",1,"25C","High",4
"C36H52O18","25C_4",1,"25C","High",4
"C36H52O18","25C_6",1,"25C","High",4
"C36H52O18","25C_7",1,"25C","High",4
"C36H52O18","45C_1",1,"45C","High",3
"C36H52O18","45C_2",1,"45C","Low",4
"C36H52O18","45C_3",1,"45C","Low",4
"C36H52O18","45C_4",1,"45C","High",3
"C36H52O18","45C_5",1,"45C","Low",4
"C36H52O18","45C_7",1,"45C","High",3
"C36H52O18","45C_8",1,"45C","Low",4
"C40H52O15","45C_2",1,"45C","Low",3
"C40H52O15","45C_3",1,"45C","Low",3
"C40H52O15","45C_5",1,"45C","Low",3
"C37H56O17","15C_2",1,"15C","Low",4
"C37H56O17","15C_3",1,"15C","Low",4
"C37H56O17","15C_5",1,"15C","Low",4
"C37H56O17","15C_8",1,"15C","Low",4
"C37H56O17","25C_1",1,"25C","High",4
"C37H56O17","25C_2",1,"25C","Low",4
"C37H56O17","25C_3",1,"25C","Low",4
"C37H56O17","25C_4",1,"25C","High",4
"C37H56O17","25C_5",1,"25C","Low",4
"C37H56O17","25C_6",1,"25C","High",4
"C37H56O17","25C_7",1,"25C","High",4
"C37H56O17","25C_8",1,"25C","Low",4
"C37H56O17","45C_1",1,"45C","High",4
"C37H56O17","45C_2",1,"45C","Low",4
"C37H56O17","45C_3",1,"45C","Low",4
"C37H56O17","45C_4",1,"45C","High",4
"C37H56O17","45C_5",1,"45C","Low",4
"C37H56O17","45C_6",1,"45C","High",4
"C37H56O17","45C_7",1,"45C","High",4
"C37H56O17","45C_8",1,"45C","Low",4
"C38H60O16","15C_1",1,"15C","High",4
"C38H60O16","15C_2",1,"15C","Low",4
"C38H60O16","15C_3",1,"15C","Low",4
"C38H60O16","15C_4",1,"15C","High",4
"C38H60O16","15C_5",1,"15C","Low",4
"C38H60O16","15C_6",1,"15C","High",4
"C38H60O16","15C_7",1,"15C","High",4
"C38H60O16","15C_8",1,"15C","Low",4
"C38H60O16","25C_1",1,"25C","High",4
"C38H60O16","25C_2",1,"25C","Low",4
"C38H60O16","25C_3",1,"25C","Low",4
"C38H60O16","25C_4",1,"25C","High",4
"C38H60O16","25C_5",1,"25C","Low",4
"C38H60O16","25C_6",1,"25C","High",4
"C38H60O16","25C_7",1,"25C","High",4
"C38H60O16","25C_8",1,"25C","Low",4
"C38H60O16","45C_1",1,"45C","High",4
"C38H60O16","45C_2",1,"45C","Low",4
"C38H60O16","45C_3",1,"45C","Low",4
"C38H60O16","45C_4",1,"45C","High",4
"C38H60O16","45C_5",1,"45C","Low",4
"C38H60O16","45C_6",1,"45C","High",4
"C38H60O16","45C_7",1,"45C","High",4
"C38H60O16","45C_8",1,"45C","Low",4
"C39H64O15","45C_1",1,"45C","High",3
"C39H64O15","45C_2",1,"45C","Low",4
"C39H64O15","45C_3",1,"45C","Low",4
"C39H64O15","45C_4",1,"45C","High",3
"C39H64O15","45C_5",1,"45C","Low",4
"C39H64O15","45C_7",1,"45C","High",3
"C39H64O15","45C_8",1,"45C","Low",4
"C36H38O19","15C_2",1,"15C","Low",4
"C36H38O19","15C_3",1,"15C","Low",4
"C36H38O19","15C_4",1,"15C","High",3
"C36H38O19","15C_5",1,"15C","Low",4
"C36H38O19","15C_6",1,"15C","High",3
"C36H38O19","15C_7",1,"15C","High",3
"C36H38O19","15C_8",1,"15C","Low",4
"C36H38O19","25C_1",1,"25C","High",3
"C36H38O19","25C_2",1,"25C","Low",4
"C36H38O19","25C_3",1,"25C","Low",4
"C36H38O19","25C_4",1,"25C","High",3
"C36H38O19","25C_5",1,"25C","Low",4
"C36H38O19","25C_7",1,"25C","High",3
"C36H38O19","25C_8",1,"25C","Low",4
"C36H38O19","45C_2",1,"45C","Low",3
"C36H38O19","45C_3",1,"45C","Low",3
"C36H38O19","45C_8",1,"45C","Low",3
"C37H42O18","15C_1",1,"15C","High",4
"C37H42O18","15C_2",1,"15C","Low",4
"C37H42O18","15C_3",1,"15C","Low",4
"C37H42O18","15C_4",1,"15C","High",4
"C37H42O18","15C_5",1,"15C","Low",4
"C37H42O18","15C_6",1,"15C","High",4
"C37H42O18","15C_7",1,"15C","High",4
"C37H42O18","15C_8",1,"15C","Low",4
"C37H42O18","25C_1",1,"25C","High",4
"C37H42O18","25C_2",1,"25C","Low",4
"C37H42O18","25C_3",1,"25C","Low",4
"C37H42O18","25C_4",1,"25C","High",4
"C37H42O18","25C_5",1,"25C","Low",4
"C37H42O18","25C_6",1,"25C","High",4
"C37H42O18","25C_7",1,"25C","High",4
"C37H42O18","25C_8",1,"25C","Low",4
"C37H42O18","45C_1",1,"45C","High",3
"C37H42O18","45C_2",1,"45C","Low",4
"C37H42O18","45C_3",1,"45C","Low",4
"C37H42O18","45C_4",1,"45C","High",3
"C37H42O18","45C_5",1,"45C","Low",4
"C37H42O18","45C_7",1,"45C","High",3
"C37H42O18","45C_8",1,"45C","Low",4
"C38H46O17","15C_2",1,"15C","Low",4
"C38H46O17","15C_3",1,"15C","Low",4
"C38H46O17","15C_5",1,"15C","Low",4
"C38H46O17","15C_8",1,"15C","Low",4
"C38H46O17","25C_1",1,"25C","High",3
"C38H46O17","25C_2",1,"25C","Low",4
"C38H46O17","25C_3",1,"25C","Low",4
"C38H46O17","25C_5",1,"25C","Low",4
"C38H46O17","25C_6",1,"25C","High",3
"C38H46O17","25C_7",1,"25C","High",3
"C38H46O17","25C_8",1,"25C","Low",4
"C38H46O17","45C_1",1,"45C","High",4
"C38H46O17","45C_2",1,"45C","Low",4
"C38H46O17","45C_3",1,"45C","Low",4
"C38H46O17","45C_4",1,"45C","High",4
"C38H46O17","45C_5",1,"45C","Low",4
"C38H46O17","45C_6",1,"45C","High",4
"C38H46O17","45C_7",1,"45C","High",4
"C38H46O17","45C_8",1,"45C","Low",4
"C39H50O16","15C_2",1,"15C","Low",4
"C39H50O16","15C_3",1,"15C","Low",4
"C39H50O16","15C_5",1,"15C","Low",4
"C39H50O16","15C_8",1,"15C","Low",4
"C39H50O16","25C_1",1,"25C","High",3
"C39H50O16","25C_2",1,"25C","Low",4
"C39H50O16","25C_3",1,"25C","Low",4
"C39H50O16","25C_5",1,"25C","Low",4
"C39H50O16","25C_6",1,"25C","High",3
"C39H50O16","25C_7",1,"25C","High",3
"C39H50O16","25C_8",1,"25C","Low",4
"C39H50O16","45C_2",1,"45C","Low",4
"C39H50O16","45C_3",1,"45C","Low",4
"C39H50O16","45C_5",1,"45C","Low",4
"C39H50O16","45C_8",1,"45C","Low",4
"C36H54O18","15C_4",1,"15C","High",3
"C36H54O18","15C_6",1,"15C","High",3
"C36H54O18","15C_7",1,"15C","High",3
"C36H54O18","25C_1",1,"25C","High",4
"C36H54O18","25C_2",1,"25C","Low",4
"C36H54O18","25C_3",1,"25C","Low",4
"C36H54O18","25C_4",1,"25C","High",4
"C36H54O18","25C_5",1,"25C","Low",4
"C36H54O18","25C_6",1,"25C","High",4
"C36H54O18","25C_7",1,"25C","High",4
"C36H54O18","25C_8",1,"25C","Low",4
"C36H54O18","45C_1",1,"45C","High",3
"C36H54O18","45C_2",1,"45C","Low",4
"C36H54O18","45C_3",1,"45C","Low",4
"C36H54O18","45C_4",1,"45C","High",3
"C36H54O18","45C_5",1,"45C","Low",4
"C36H54O18","45C_7",1,"45C","High",3
"C36H54O18","45C_8",1,"45C","Low",4
"C40H54O15","45C_2",1,"45C","Low",4
"C40H54O15","45C_3",1,"45C","Low",4
"C40H54O15","45C_5",1,"45C","Low",4
"C40H54O15","45C_8",1,"45C","Low",4
"C37H58O17","15C_1",1,"15C","High",4
"C37H58O17","15C_2",1,"15C","Low",4
"C37H58O17","15C_3",1,"15C","Low",4
"C37H58O17","15C_4",1,"15C","High",4
"C37H58O17","15C_5",1,"15C","Low",4
"C37H58O17","15C_6",1,"15C","High",4
"C37H58O17","15C_7",1,"15C","High",4
"C37H58O17","15C_8",1,"15C","Low",4
"C37H58O17","25C_1",1,"25C","High",4
"C37H58O17","25C_2",1,"25C","Low",4
"C37H58O17","25C_3",1,"25C","Low",4
"C37H58O17","25C_4",1,"25C","High",4
"C37H58O17","25C_5",1,"25C","Low",4
"C37H58O17","25C_6",1,"25C","High",4
"C37H58O17","25C_7",1,"25C","High",4
"C37H58O17","25C_8",1,"25C","Low",4
"C37H58O17","45C_1",1,"45C","High",4
"C37H58O17","45C_2",1,"45C","Low",4
"C37H58O17","45C_3",1,"45C","Low",4
"C37H58O17","45C_4",1,"45C","High",4
"C37H58O17","45C_5",1,"45C","Low",4
"C37H58O17","45C_6",1,"45C","High",4
"C37H58O17","45C_7",1,"45C","High",4
"C37H58O17","45C_8",1,"45C","Low",4
"C38H62O16","15C_1",1,"15C","High",4
"C38H62O16","15C_2",1,"15C","Low",3
"C38H62O16","15C_3",1,"15C","Low",3
"C38H62O16","15C_4",1,"15C","High",4
"C38H62O16","15C_5",1,"15C","Low",3
"C38H62O16","15C_6",1,"15C","High",4
"C38H62O16","15C_7",1,"15C","High",4
"C38H62O16","25C_1",1,"25C","High",4
"C38H62O16","25C_2",1,"25C","Low",3
"C38H62O16","25C_3",1,"25C","Low",3
"C38H62O16","25C_4",1,"25C","High",4
"C38H62O16","25C_6",1,"25C","High",4
"C38H62O16","25C_7",1,"25C","High",4
"C38H62O16","25C_8",1,"25C","Low",3
"C38H62O16","45C_1",1,"45C","High",4
"C38H62O16","45C_2",1,"45C","Low",4
"C38H62O16","45C_3",1,"45C","Low",4
"C38H62O16","45C_4",1,"45C","High",4
"C38H62O16","45C_5",1,"45C","Low",4
"C38H62O16","45C_6",1,"45C","High",4
"C38H62O16","45C_7",1,"45C","High",4
"C38H62O16","45C_8",1,"45C","Low",4
"C36H40O19","15C_2",1,"15C","Low",4
"C36H40O19","15C_3",1,"15C","Low",4
"C36H40O19","15C_4",1,"15C","High",3
"C36H40O19","15C_5",1,"15C","Low",4
"C36H40O19","15C_6",1,"15C","High",3
"C36H40O19","15C_7",1,"15C","High",3
"C36H40O19","15C_8",1,"15C","Low",4
"C36H40O19","25C_2",1,"25C","Low",4
"C36H40O19","25C_3",1,"25C","Low",4
"C36H40O19","25C_5",1,"25C","Low",4
"C36H40O19","25C_8",1,"25C","Low",4
"C37H44O18","15C_2",1,"15C","Low",4
"C37H44O18","15C_3",1,"15C","Low",4
"C37H44O18","15C_4",1,"15C","High",3
"C37H44O18","15C_5",1,"15C","Low",4
"C37H44O18","15C_6",1,"15C","High",3
"C37H44O18","15C_7",1,"15C","High",3
"C37H44O18","15C_8",1,"15C","Low",4
"C37H44O18","25C_1",1,"25C","High",4
"C37H44O18","25C_2",1,"25C","Low",4
"C37H44O18","25C_3",1,"25C","Low",4
"C37H44O18","25C_4",1,"25C","High",4
"C37H44O18","25C_5",1,"25C","Low",4
"C37H44O18","25C_6",1,"25C","High",4
"C37H44O18","25C_7",1,"25C","High",4
"C37H44O18","25C_8",1,"25C","Low",4
"C37H44O18","45C_1",1,"45C","High",3
"C37H44O18","45C_2",1,"45C","Low",4
"C37H44O18","45C_3",1,"45C","Low",4
"C37H44O18","45C_4",1,"45C","High",3
"C37H44O18","45C_5",1,"45C","Low",4
"C37H44O18","45C_7",1,"45C","High",3
"C37H44O18","45C_8",1,"45C","Low",4
"C38H48O17","15C_2",1,"15C","Low",4
"C38H48O17","15C_3",1,"15C","Low",4
"C38H48O17","15C_4",1,"15C","High",3
"C38H48O17","15C_5",1,"15C","Low",4
"C38H48O17","15C_6",1,"15C","High",3
"C38H48O17","15C_7",1,"15C","High",3
"C38H48O17","15C_8",1,"15C","Low",4
"C38H48O17","25C_1",1,"25C","High",4
"C38H48O17","25C_2",1,"25C","Low",4
"C38H48O17","25C_3",1,"25C","Low",4
"C38H48O17","25C_4",1,"25C","High",4
"C38H48O17","25C_5",1,"25C","Low",4
"C38H48O17","25C_6",1,"25C","High",4
"C38H48O17","25C_7",1,"25C","High",4
"C38H48O17","25C_8",1,"25C","Low",4
"C38H48O17","45C_1",1,"45C","High",4
"C38H48O17","45C_2",1,"45C","Low",4
"C38H48O17","45C_3",1,"45C","Low",4
"C38H48O17","45C_4",1,"45C","High",4
"C38H48O17","45C_5",1,"45C","Low",4
"C38H48O17","45C_6",1,"45C","High",4
"C38H48O17","45C_7",1,"45C","High",4
"C38H48O17","45C_8",1,"45C","Low",4
"C39H52O16","15C_1",1,"15C","High",3
"C39H52O16","15C_2",1,"15C","Low",3
"C39H52O16","15C_3",1,"15C","Low",3
"C39H52O16","15C_4",1,"15C","High",3
"C39H52O16","15C_5",1,"15C","Low",3
"C39H52O16","15C_6",1,"15C","High",3
"C39H52O16","25C_1",1,"25C","High",4
"C39H52O16","25C_2",1,"25C","Low",4
"C39H52O16","25C_3",1,"25C","Low",4
"C39H52O16","25C_4",1,"25C","High",4
"C39H52O16","25C_5",1,"25C","Low",4
"C39H52O16","25C_6",1,"25C","High",4
"C39H52O16","25C_7",1,"25C","High",4
"C39H52O16","25C_8",1,"25C","Low",4
"C39H52O16","45C_1",1,"45C","High",4
"C39H52O16","45C_2",1,"45C","Low",4
"C39H52O16","45C_3",1,"45C","Low",4
"C39H52O16","45C_4",1,"45C","High",4
"C39H52O16","45C_5",1,"45C","Low",4
"C39H52O16","45C_6",1,"45C","High",4
"C39H52O16","45C_7",1,"45C","High",4
"C39H52O16","45C_8",1,"45C","Low",4
"C36H56O18","15C_1",1,"15C","High",4
"C36H56O18","15C_4",1,"15C","High",4
"C36H56O18","15C_6",1,"15C","High",4
"C36H56O18","15C_7",1,"15C","High",4
"C36H56O18","25C_1",1,"25C","High",4
"C36H56O18","25C_2",1,"25C","Low",3
"C36H56O18","25C_3",1,"25C","Low",3
"C36H56O18","25C_4",1,"25C","High",4
"C36H56O18","25C_6",1,"25C","High",4
"C36H56O18","25C_7",1,"25C","High",4
"C36H56O18","25C_8",1,"25C","Low",3
"C36H56O18","45C_1",1,"45C","High",4
"C36H56O18","45C_2",1,"45C","Low",4
"C36H56O18","45C_3",1,"45C","Low",4
"C36H56O18","45C_4",1,"45C","High",4
"C36H56O18","45C_5",1,"45C","Low",4
"C36H56O18","45C_6",1,"45C","High",4
"C36H56O18","45C_7",1,"45C","High",4
"C36H56O18","45C_8",1,"45C","Low",4
"C40H56O15","25C_1",1,"25C","High",3
"C40H56O15","25C_2",1,"25C","Low",3
"C40H56O15","25C_3",1,"25C","Low",3
"C40H56O15","25C_6",1,"25C","High",3
"C40H56O15","25C_7",1,"25C","High",3
"C40H56O15","25C_8",1,"25C","Low",3
"C40H56O15","45C_1",1,"45C","High",3
"C40H56O15","45C_2",1,"45C","Low",4
"C40H56O15","45C_3",1,"45C","Low",4
"C40H56O15","45C_4",1,"45C","High",3
"C40H56O15","45C_5",1,"45C","Low",4
"C40H56O15","45C_7",1,"45C","High",3
"C40H56O15","45C_8",1,"45C","Low",4
"C37H60O17","15C_1",1,"15C","High",4
"C37H60O17","15C_2",1,"15C","Low",4
"C37H60O17","15C_3",1,"15C","Low",4
"C37H60O17","15C_4",1,"15C","High",4
"C37H60O17","15C_5",1,"15C","Low",4
"C37H60O17","15C_6",1,"15C","High",4
"C37H60O17","15C_7",1,"15C","High",4
"C37H60O17","15C_8",1,"15C","Low",4
"C37H60O17","25C_1",1,"25C","High",4
"C37H60O17","25C_4",1,"25C","High",4
"C37H60O17","25C_6",1,"25C","High",4
"C37H60O17","25C_7",1,"25C","High",4
"C37H60O17","45C_1",1,"45C","High",4
"C37H60O17","45C_2",1,"45C","Low",4
"C37H60O17","45C_3",1,"45C","Low",4
"C37H60O17","45C_4",1,"45C","High",4
"C37H60O17","45C_5",1,"45C","Low",4
"C37H60O17","45C_6",1,"45C","High",4
"C37H60O17","45C_7",1,"45C","High",4
"C37H60O17","45C_8",1,"45C","Low",4
"C38H64O16","45C_2",1,"45C","Low",3
"C38H64O16","45C_3",1,"45C","Low",3
"C38H64O16","45C_5",1,"45C","Low",3
"C35H38O20","15C_2",1,"15C","Low",3
"C35H38O20","15C_5",1,"15C","Low",3
"C35H38O20","15C_8",1,"15C","Low",3
"C39H38O17","15C_2",1,"15C","Low",3
"C39H38O17","15C_3",1,"15C","Low",3
"C39H38O17","15C_5",1,"15C","Low",3
"C39H38O17","45C_2",1,"45C","Low",3
"C39H38O17","45C_3",1,"45C","Low",3
"C39H38O17","45C_8",1,"45C","Low",3
"C36H42O19","15C_2",1,"15C","Low",4
"C36H42O19","15C_3",1,"15C","Low",4
"C36H42O19","15C_4",1,"15C","High",3
"C36H42O19","15C_5",1,"15C","Low",4
"C36H42O19","15C_6",1,"15C","High",3
"C36H42O19","15C_7",1,"15C","High",3
"C36H42O19","15C_8",1,"15C","Low",4
"C36H42O19","25C_2",1,"25C","Low",4
"C36H42O19","25C_3",1,"25C","Low",4
"C36H42O19","25C_4",1,"25C","High",3
"C36H42O19","25C_5",1,"25C","Low",4
"C36H42O19","25C_6",1,"25C","High",3
"C36H42O19","25C_7",1,"25C","High",3
"C36H42O19","25C_8",1,"25C","Low",4
"C40H42O16","15C_2",1,"15C","Low",4
"C40H42O16","15C_3",1,"15C","Low",4
